"Index Name","Date","Open","High","Low","Close"
"NIFTY500 VALUE 50","31 Mar 2022","-","-","-","6340.31"
"NIFTY500 VALUE 50","30 Mar 2022","-","-","-","6330.87"
"NIFTY500 VALUE 50","29 Mar 2022","-","-","-","6371.39"
"NIFTY500 VALUE 50","28 Mar 2022","-","-","-","6407.31"
"NIFTY500 VALUE 50","25 Mar 2022","-","-","-","6373.40"
"NIFTY500 VALUE 50","24 Mar 2022","-","-","-","6414.88"
"NIFTY500 VALUE 50","23 Mar 2022","-","-","-","6375.35"
"NIFTY500 VALUE 50","22 Mar 2022","-","-","-","6345.21"
"NIFTY500 VALUE 50","21 Mar 2022","-","-","-","6290.56"
"NIFTY500 VALUE 50","17 Mar 2022","-","-","-","6307.16"
"NIFTY500 VALUE 50","16 Mar 2022","-","-","-","6249.63"
"NIFTY500 VALUE 50","15 Mar 2022","-","-","-","6125.90"
"NIFTY500 VALUE 50","14 Mar 2022","-","-","-","6279.40"
"NIFTY500 VALUE 50","11 Mar 2022","-","-","-","6310.43"
"NIFTY500 VALUE 50","10 Mar 2022","-","-","-","6240.58"
"NIFTY500 VALUE 50","09 Mar 2022","-","-","-","6185.40"
"NIFTY500 VALUE 50","08 Mar 2022","-","-","-","6186.24"
"NIFTY500 VALUE 50","07 Mar 2022","-","-","-","6183.78"
"NIFTY500 VALUE 50","04 Mar 2022","-","-","-","6151.20"
"NIFTY500 VALUE 50","03 Mar 2022","-","-","-","6255.31"
"NIFTY500 VALUE 50","02 Mar 2022","-","-","-","6170.87"
"NIFTY500 VALUE 50","28 Feb 2022","-","-","-","6099.13"
"NIFTY500 VALUE 50","25 Feb 2022","-","-","-","5938.01"
"NIFTY500 VALUE 50","24 Feb 2022","-","-","-","5736.20"
"NIFTY500 VALUE 50","23 Feb 2022","-","-","-","6087.39"
"NIFTY500 VALUE 50","22 Feb 2022","-","-","-","6084.07"
"NIFTY500 VALUE 50","21 Feb 2022","-","-","-","6143.49"
"NIFTY500 VALUE 50","18 Feb 2022","-","-","-","6250.00"
"NIFTY500 VALUE 50","17 Feb 2022","-","-","-","6279.32"
"NIFTY500 VALUE 50","16 Feb 2022","-","-","-","6309.68"
"NIFTY500 VALUE 50","15 Feb 2022","-","-","-","6300.74"
"NIFTY500 VALUE 50","14 Feb 2022","-","-","-","6190.67"
"NIFTY500 VALUE 50","11 Feb 2022","-","-","-","6449.94"
"NIFTY500 VALUE 50","10 Feb 2022","-","-","-","6495.78"
"NIFTY500 VALUE 50","09 Feb 2022","-","-","-","6445.48"
"NIFTY500 VALUE 50","08 Feb 2022","-","-","-","6385.22"
"NIFTY500 VALUE 50","07 Feb 2022","-","-","-","6390.70"
"NIFTY500 VALUE 50","04 Feb 2022","-","-","-","6377.31"
"NIFTY500 VALUE 50","03 Feb 2022","-","-","-","6393.20"
"NIFTY500 VALUE 50","02 Feb 2022","-","-","-","6442.53"
"NIFTY500 VALUE 50","01 Feb 2022","-","-","-","6370.59"
"NIFTY500 VALUE 50","31 Jan 2022","-","-","-","6329.11"
"NIFTY500 VALUE 50","28 Jan 2022","-","-","-","6245.92"
"NIFTY500 VALUE 50","27 Jan 2022","-","-","-","6196.64"
"NIFTY500 VALUE 50","25 Jan 2022","-","-","-","6173.26"
"NIFTY500 VALUE 50","24 Jan 2022","-","-","-","6061.73"
"NIFTY500 VALUE 50","21 Jan 2022","-","-","-","6237.12"
"NIFTY500 VALUE 50","20 Jan 2022","-","-","-","6380.81"
"NIFTY500 VALUE 50","19 Jan 2022","-","-","-","6378.52"
"NIFTY500 VALUE 50","18 Jan 2022","-","-","-","6332.27"
"NIFTY500 VALUE 50","17 Jan 2022","-","-","-","6445.89"
"NIFTY500 VALUE 50","14 Jan 2022","-","-","-","6405.20"
"NIFTY500 VALUE 50","13 Jan 2022","-","-","-","6406.04"
"NIFTY500 VALUE 50","12 Jan 2022","-","-","-","6324.39"
"NIFTY500 VALUE 50","11 Jan 2022","-","-","-","6260.28"
"NIFTY500 VALUE 50","10 Jan 2022","-","-","-","6308.17"
"NIFTY500 VALUE 50","07 Jan 2022","-","-","-","6227.51"
"NIFTY500 VALUE 50","06 Jan 2022","-","-","-","6165.65"
"NIFTY500 VALUE 50","05 Jan 2022","-","-","-","6155.75"
"NIFTY500 VALUE 50","04 Jan 2022","-","-","-","6088.45"
"NIFTY500 VALUE 50","03 Jan 2022","-","-","-","6052.03"
